"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence2","Approve","Reject"
"3HO4MYYR12IBGCMUXS3PM7021EPU6T","3NWM3X0LA8FVXD6DBLI1WUJCYNEXPS","Create a two-sentence conversation switching topic to music or movies","One sentence talking about anything, and a reply switching the topic to music or movies","dialog, chat, movies, entertainment, arts, conversation, writing, music","$0.07","Wed Jun 07 13:57:48 PDT 2017","9","BatchId:2829170;OriginalHitTemplateId:920937340;","7200","259200","Wed Jun 14 13:57:48 PDT 2017","","","30LB5CDZND40AKSJRSRHJI0DWVE0Z8","A19LVWX8ZLO6CS","Approved","Wed Jun 07 22:05:19 PDT 2017","Wed Jun 07 22:05:38 PDT 2017","Sat Jun 10 22:05:38 PDT 2017","Thu Jun 08 03:24:16 PDT 2017","","","19","100% (3/3)","100% (3/3)","100% (2/2)","0","How was your weekend?","It was ok. Hey, have you seen Wonder Woman yet?"
"3HO4MYYR12IBGCMUXS3PM7021EPU6T","3NWM3X0LA8FVXD6DBLI1WUJCYNEXPS","Create a two-sentence conversation switching topic to music or movies","One sentence talking about anything, and a reply switching the topic to music or movies","dialog, chat, movies, entertainment, arts, conversation, writing, music","$0.07","Wed Jun 07 13:57:48 PDT 2017","9","BatchId:2829170;OriginalHitTemplateId:920937340;","7200","259200","Wed Jun 14 13:57:48 PDT 2017","","","326O153BMJSWY92H7H1ZDFJE2DJDEB","A1H5BQHY7VOY3I","Approved","Wed Jun 07 14:19:05 PDT 2017","Wed Jun 07 14:23:02 PDT 2017","Sat Jun 10 14:23:02 PDT 2017","Wed Jun 07 15:46:53 PDT 2017","","","237","100% (1/1)","100% (1/1)","100% (1/1)","0","Did you watch the NASCAR race this weekend?","No, but I did buy Ray Wylie Hubbard's CD ""Dangerous Spirits"" that man's music is as greasy as a Philly Cheesesteak and twice as tasty!"
"3HO4MYYR12IBGCMUXS3PM7021EPU6T","3NWM3X0LA8FVXD6DBLI1WUJCYNEXPS","Create a two-sentence conversation switching topic to music or movies","One sentence talking about anything, and a reply switching the topic to music or movies","dialog, chat, movies, entertainment, arts, conversation, writing, music","$0.07","Wed Jun 07 13:57:48 PDT 2017","9","BatchId:2829170;OriginalHitTemplateId:920937340;","7200","259200","Wed Jun 14 13:57:48 PDT 2017","","","3A1COHJ8NKPW1OXSGAYPCQ2QJ40H8F","A2H29J9I5X9Z2Q","Approved","Thu Jun 08 11:00:59 PDT 2017","Thu Jun 08 11:01:31 PDT 2017","Sun Jun 11 11:01:31 PDT 2017","Fri Jun 09 08:34:43 PDT 2017","","","32","100% (35/35)","100% (27/27)","100% (10/10)","0","I have a dog and two cats.","I like animals, too. Have you seen the movie, ""The Secret Life of Pets""?"
"3HO4MYYR12IBGCMUXS3PM7021EPU6T","3NWM3X0LA8FVXD6DBLI1WUJCYNEXPS","Create a two-sentence conversation switching topic to music or movies","One sentence talking about anything, and a reply switching the topic to music or movies","dialog, chat, movies, entertainment, arts, conversation, writing, music","$0.07","Wed Jun 07 13:57:48 PDT 2017","9","BatchId:2829170;OriginalHitTemplateId:920937340;","7200","259200","Wed Jun 14 13:57:48 PDT 2017","","","3JC6VJ2SACDY4J6CC6HUJK5V4IF5AU","AYCGL8UG3ZVVK","Approved","Wed Jun 07 19:54:18 PDT 2017","Wed Jun 07 19:55:37 PDT 2017","Sat Jun 10 19:55:37 PDT 2017","Thu Jun 08 03:24:16 PDT 2017","","","79","100% (10/10)","100% (10/10)","100% (10/10)","0","What do you like to do on your days off from work?","I love going to the movies to see the latest horror film."
"3HO4MYYR12IBGCMUXS3PM7021EPU6T","3NWM3X0LA8FVXD6DBLI1WUJCYNEXPS","Create a two-sentence conversation switching topic to music or movies","One sentence talking about anything, and a reply switching the topic to music or movies","dialog, chat, movies, entertainment, arts, conversation, writing, music","$0.07","Wed Jun 07 13:57:48 PDT 2017","9","BatchId:2829170;OriginalHitTemplateId:920937340;","7200","259200","Wed Jun 14 13:57:48 PDT 2017","","","3MD9PLUKKJ83VGKQSYTFUUWQ4OZZNS","AB6C1SZWVNQCC","Approved","Thu Jun 08 08:12:10 PDT 2017","Thu Jun 08 08:19:50 PDT 2017","Sun Jun 11 08:19:50 PDT 2017","Sat Jun 10 06:27:34 PDT 2017","","","460","100% (10/10)","100% (10/10)","100% (10/10)","0","Want to go to Chicago?","Yes, and when we are there let's see a movie"
"3HO4MYYR12IBGCMUXS3PM7021EPU6T","3NWM3X0LA8FVXD6DBLI1WUJCYNEXPS","Create a two-sentence conversation switching topic to music or movies","One sentence talking about anything, and a reply switching the topic to music or movies","dialog, chat, movies, entertainment, arts, conversation, writing, music","$0.07","Wed Jun 07 13:57:48 PDT 2017","9","BatchId:2829170;OriginalHitTemplateId:920937340;","7200","259200","Wed Jun 14 13:57:48 PDT 2017","","","3OS46CRSLGTEFB9OSKIV7DX8LNY6VJ","AAGTU2LLARBO","Approved","Thu Jun 08 05:20:28 PDT 2017","Thu Jun 08 05:24:01 PDT 2017","Sun Jun 11 05:24:01 PDT 2017","Sat Jun 10 06:30:55 PDT 2017","","","213","100% (10/10)","100% (10/10)","100% (10/10)","0","Do you like to watch Basketball?","Not my favorite thing to do, Have you gone to see any new movies?"
"3HO4MYYR12IBGCMUXS3PM7021EPU6T","3NWM3X0LA8FVXD6DBLI1WUJCYNEXPS","Create a two-sentence conversation switching topic to music or movies","One sentence talking about anything, and a reply switching the topic to music or movies","dialog, chat, movies, entertainment, arts, conversation, writing, music","$0.07","Wed Jun 07 13:57:48 PDT 2017","9","BatchId:2829170;OriginalHitTemplateId:920937340;","7200","259200","Wed Jun 14 13:57:48 PDT 2017","","","3TEM0PF1Q6RX7JNNZA2KSQHA8DY0D3","A1IPD4WBT3A5GG","Approved","Wed Jun 07 18:01:35 PDT 2017","Wed Jun 07 18:02:54 PDT 2017","Sat Jun 10 18:02:54 PDT 2017","Thu Jun 08 03:24:16 PDT 2017","","","79","100% (16/16)","100% (16/16)","100% (9/9)","0","I'm too tired to be productive tonight. You have any ideas what we can do?","Let's do karaoke tonight. Music always cheers us!"
"3HO4MYYR12IBGCMUXS3PM7021EPU6T","3NWM3X0LA8FVXD6DBLI1WUJCYNEXPS","Create a two-sentence conversation switching topic to music or movies","One sentence talking about anything, and a reply switching the topic to music or movies","dialog, chat, movies, entertainment, arts, conversation, writing, music","$0.07","Wed Jun 07 13:57:48 PDT 2017","9","BatchId:2829170;OriginalHitTemplateId:920937340;","7200","259200","Wed Jun 14 13:57:48 PDT 2017","","","3TMFV4NEP98EYESHB9KPDTCDYRPW84","AI3M000Z13OP9","Approved","Thu Jun 08 04:55:48 PDT 2017","Thu Jun 08 04:56:00 PDT 2017","Sun Jun 11 04:56:00 PDT 2017","Sat Jun 10 06:33:55 PDT 2017","","","12","100% (10/10)","100% (10/10)","100% (10/10)","0","I'm bored","Let's go to a movie!"
"3HO4MYYR12IBGCMUXS3PM7021EPU6T","3NWM3X0LA8FVXD6DBLI1WUJCYNEXPS","Create a two-sentence conversation switching topic to music or movies","One sentence talking about anything, and a reply switching the topic to music or movies","dialog, chat, movies, entertainment, arts, conversation, writing, music","$0.07","Wed Jun 07 13:57:48 PDT 2017","9","BatchId:2829170;OriginalHitTemplateId:920937340;","7200","259200","Wed Jun 14 13:57:48 PDT 2017","","","3TXWC2NHN0KL52UIWWG2G043CLZ9SH","A2WCCV1W8UE8ED","Approved","Thu Jun 08 11:01:55 PDT 2017","Thu Jun 08 11:03:31 PDT 2017","Sun Jun 11 11:03:31 PDT 2017","Fri Jun 09 08:28:59 PDT 2017","","","96","100% (24/24)","100% (24/24)","100% (8/8)","0","We're trying to think of where to have our summer vacation.","Let's take a little vacation right now and go to the movies."
"33N1S8XHHMFXVPF7X9QG83O0VLOZ1P","3NWM3X0LA8FVXD6DBLI1WUJCYNEXPS","Create a two-sentence conversation switching topic to music or movies","One sentence talking about anything, and a reply switching the topic to music or movies","dialog, chat, movies, entertainment, arts, conversation, writing, music","$0.07","Wed Jun 07 13:57:48 PDT 2017","9","BatchId:2829170;OriginalHitTemplateId:920937340;","7200","259200","Wed Jun 14 13:57:48 PDT 2017","","","35K3O9HUAC7TWTGDYNWP1FMZERXEFN","A3NHJPE6326P9V","Approved","Thu Jun 08 04:14:52 PDT 2017","Thu Jun 08 04:15:51 PDT 2017","Sun Jun 11 04:15:51 PDT 2017","Sat Jun 10 06:27:32 PDT 2017","","","59","94% (17/18)","94% (17/18)","92% (11/12)","0","Did you like the Raven ?","My moms loves that movie."
